diagnosis,symptom,frequency
Periprosthetic fracture around internal prosthetic joint,vomiting,0.09219858156028368
Periprosthetic fracture around internal prosthetic joint,cough,0.04964539007092199
Periprosthetic fracture around internal prosthetic joint,fever,0.10638297872340426
Periprosthetic fracture around internal prosthetic joint,chills,0.11347517730496454
Periprosthetic fracture around internal prosthetic joint,shortness of breath,0.11347517730496454
Periprosthetic fracture around internal prosthetic joint,leg pain,0.0425531914893617
Periprosthetic fracture around internal prosthetic joint,hip pain,0.0425531914893617
Periprosthetic fracture around internal prosthetic joint,insomnia,0.07092198581560284
Periprosthetic fracture around internal prosthetic joint,fatigue,0.014184397163120567
Periprosthetic fracture around internal prosthetic joint,back pain,0.014184397163120567
Periprosthetic fracture around internal prosthetic joint,blood clots,0.028368794326241134
Periprosthetic fracture around internal prosthetic joint,dizziness,0.0070921985815602835
Periprosthetic fracture around internal prosthetic joint,shoulder pain,0.0070921985815602835
Periprosthetic fracture around internal prosthetic joint,wheezing,0.014184397163120567
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",fever,0.11854103343465046
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",insomnia,0.0182370820668693
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",cough,0.060790273556231005
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",wheezing,0.0243161094224924
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",shortness of breath,0.07598784194528875
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",fatigue,0.0243161094224924
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",chills,0.0851063829787234
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",blood clots,0.0243161094224924
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",nausea,0.09422492401215805
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",diarrhea,0.0911854103343465
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",abdominal pain,0.1033434650455927
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",dizziness,0.03951367781155015
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",vomiting,0.08814589665653495
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",night sweats,0.0121580547112462
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",numbness,0.0121580547112462
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",hip pain,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",back pain,0.02735562310030395
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",vaginal discharge,0.02127659574468085
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",vaginal bleeding,0.02735562310030395
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",vaginal dryness,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",headache,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",unexplained weight loss,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",nosebleeds,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",leg pain,0.00911854103343465
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",frequent urination,0.0060790273556231
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",foot pain,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",joint pain,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",groin pain,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",memory loss,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",shoulder pain,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",leg swelling,0.00303951367781155
"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",rectal bleeding,0.00303951367781155
Viral and prion infections of the central nervous system,headache,0.11475409836065574
Viral and prion infections of the central nervous system,nausea,0.09836065573770492
Viral and prion infections of the central nervous system,neck pain,0.04918032786885246
Viral and prion infections of the central nervous system,nasal congestion,0.03278688524590164
Viral and prion infections of the central nervous system,vomiting,0.06557377049180328
Viral and prion infections of the central nervous system,cough,0.11475409836065574
Viral and prion infections of the central nervous system,dizziness,0.04918032786885246
Viral and prion infections of the central nervous system,fever,0.08196721311475409
Viral and prion infections of the central nervous system,chills,0.08196721311475409
Viral and prion infections of the central nervous system,insomnia,0.01639344262295082
Viral and prion infections of the central nervous system,abdominal pain,0.06557377049180328
Viral and prion infections of the central nervous system,numbness,0.04918032786885246
Viral and prion infections of the central nervous system,shortness of breath,0.06557377049180328
Viral and prion infections of the central nervous system,diarrhea,0.04918032786885246
Viral and prion infections of the central nervous system,wheezing,0.01639344262295082
Viral and prion infections of the central nervous system,back pain,0.01639344262295082
Viral and prion infections of the central nervous system,night sweats,0.01639344262295082
Viral and prion infections of the central nervous system,fatigue,0.01639344262295082
Demyelinating diseases of the central nervous system,fever,0.09523809523809523
Demyelinating diseases of the central nervous system,chills,0.07142857142857142
Demyelinating diseases of the central nervous system,back pain,0.044642857142857144
Demyelinating diseases of the central nervous system,abdominal pain,0.0744047619047619
Demyelinating diseases of the central nervous system,fatigue,0.026785714285714284
Demyelinating diseases of the central nervous system,cough,0.08333333333333333
Demyelinating diseases of the central nervous system,headache,0.05952380952380952
Demyelinating diseases of the central nervous system,nausea,0.08928571428571429
Demyelinating diseases of the central nervous system,diarrhea,0.0625
Demyelinating diseases of the central nervous system,vomiting,0.07738095238095238
Demyelinating diseases of the central nervous system,shortness of breath,0.0744047619047619
Demyelinating diseases of the central nervous system,night sweats,0.03273809523809524
Demyelinating diseases of the central nervous system,numbness,0.0744047619047619
Demyelinating diseases of the central nervous system,dizziness,0.02976190476190476
Demyelinating diseases of the central nervous system,insomnia,0.011904761904761904
Demyelinating diseases of the central nervous system,pelvic pain,0.002976190476190476
Demyelinating diseases of the central nervous system,wheezing,0.017857142857142856
Demyelinating diseases of the central nervous system,coughing up blood,0.002976190476190476
Demyelinating diseases of the central nervous system,blood clots,0.01488095238095238
Demyelinating diseases of the central nervous system,memory loss,0.005952380952380952
Demyelinating diseases of the central nervous system,eye pain,0.008928571428571428
Demyelinating diseases of the central nervous system,leg swelling,0.008928571428571428
Demyelinating diseases of the central nervous system,neck pain,0.005952380952380952
Demyelinating diseases of the central nervous system,runny nose,0.002976190476190476
Demyelinating diseases of the central nervous system,nasal congestion,0.002976190476190476
Demyelinating diseases of the central nervous system,shoulder pain,0.002976190476190476
Demyelinating diseases of the central nervous system,leg pain,0.005952380952380952
Demyelinating diseases of the central nervous system,vaginal bleeding,0.002976190476190476
Demyelinating diseases of the central nervous system,vaginal discharge,0.002976190476190476
Demyelinating diseases of the central nervous system,muscle pain,0.002976190476190476
Infections with a predominantly sexual mode of transmission,fever,0.08522727272727272
